OrderID;OrderDate;OrderRequiredDate;OrderShippedDate;OrderShipVia;OrderFreight;OrderShipName;OrderShipAddress;OrderShipCity;OrderShipRegion;OrderShipPostalCode;OrderShipCountry;CustomerID;CustCompanyName;CustContactName;CustContactTitle;CustAddress;CustCity;CustRegion;CustPostalCode;CustCountry;CustPhone;CustFax;EmployeeID;EmployeeLastName;EmployeeFirstName;EmployeeTitle;EmployeeTitleOfCourtesy;EmployeeBirthDate;EmployeeHireDate;EmployeeAddress;EmployeeCity;EmployeeRegion;EmployeePostalCode;EmployeeCountry;EmployeeHomePhone;EmployeeExtension;EmployeeNotes;EmployeeReportsTo;UnitPrice;Quantity;Discount;ProductID;ProductName;ProductSupplierID;ProductQuantityPerUnit;ProductUnitPrice;ProductUnitsInStock;ProductUnitsOnOrder;ProductReorderLevel;ProductDiscontinued;SupplierID;SupplierCompanyName;SupplierContactName;SupplierContactTitle;SupplierAddress;SupplierCity;SupplierRegion;SupplierPostalCode;SupplierCountry;SupplierPhone;SupplierFax;CategoryID;CategoryName;Description
10582;27-06-2020;25-07-2020;14-07-2020;2;27,71;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany;BLAUS;Blauer See Delikatessen;Hanna Moos;Sales Representative;Forsterstr. 57;Mannheim;;68306;Germany;0621-08460;0621-08924;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;19,5;4;0;57;Ravioli Angelo;26;24 - 250 g pkgs.;19,5;36;0;20;FALSO;26;Pasta Buttini s.r.l.;Giovanni Giudici;Order Administrator;Via dei Gelsomini, 153;Salerno;;84100;Italy;(089) 6547665;(089) 6547667;5;Grains/Cereals;Breads, crackers, pasta, and cereal
10582;27-06-2020;25-07-2020;14-07-2020;2;27,71;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany;BLAUS;Blauer See Delikatessen;Hanna Moos;Sales Representative;Forsterstr. 57;Mannheim;;68306;Germany;0621-08460;0621-08924;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;18;14;0;76;Lakkalik��ri;23;500 ml;18;57;0;20;FALSO;23;Karkki Oy;Anne Heikkonen;Product Manager;Valtakatu 12;Lappeenranta;;53120;Finland;(953) 10956;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10583;30-06-2020;28-07-2020;04-07-2020;2;7,28;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland;WARTH;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Torikatu 38;Oulu;;90110;Finland;981-443655;981-443655;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;123,79;10;0;29;Th�ringer Rostbratwurst;12;50 bags x 30 sausgs.;123,79;0;0;0;VERDADERO;12;Plutzer Lebensmittelgro�m�rkte AG;Martin Bein;International Marketing Mgr.;Bogenallee 51;Frankfurt;;60439;Germany;(069) 992755;;6;Meat/Poultry;Prepared meats
10583;30-06-2020;28-07-2020;04-07-2020;2;7,28;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland;WARTH;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Torikatu 38;Oulu;;90110;Finland;981-443655;981-443655;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;34;24;0,15;60;Camembert Pierrot;28;15 - 300 g rounds;34;19;0;0;FALSO;28;Gai p�turage;Eliane Noz;Sales Representative;Bat. B 3, rue des Alpes;Annecy;;74000;France;38.76.98.06;38.76.98.58;4;Dairy Products;Cheeses
10583;30-06-2020;28-07-2020;04-07-2020;2;7,28;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland;WARTH;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Torikatu 38;Oulu;;90110;Finland;981-443655;981-443655;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;36;10;0,15;69;Gudbrandsdalsost;15;10 kg pkg.;36;26;0;15;FALSO;15;Norske Meierier;Beate Vileid;Marketing Manager;Hatlevegen 5;Sandvika;;1320;Norway;(0)2-953010;;4;Dairy Products;Cheeses
10584;30-06-2020;28-07-2020;04-07-2020;1;59,14;Blondel p�re et fils;24, place Kl�ber;Strasbourg;;67000;France;BLONP;Blondesddsl p�re et fils;Fr�d�rique Citeaux;Marketing Manager;24, place Kl�ber;Strasbourg;;67000;France;88.60.15.31;88.60.15.32;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;12,5;50;0,05;31;Gorgonzola Telino;14;12 - 100 g pkgs;12,5;0;70;20;FALSO;14;Formaggi Fortini s.r.l.;Elio Rossi;Sales Representative;Viale Dante, 75;Ravenna;;48100;Italy;(0544) 60323;(0544) 60603;4;Dairy Products;Cheeses
10585;01-07-2020;29-07-2020;10-07-2020;1;13,41;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil;WELLI;Wellington Importadora;Paula Parente;Sales Manager;Rua do Mercado, 12;Resende;SP;08737-363;Brazil;(14) 555-8122;;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;9,5;15;0;47;Zaanse koeken;22;10 - 4 oz boxes;9,5;36;0;0;FALSO;22;Zaanse Snoepfabriek;Dirk Luchte;Accounting Manager;Verkoop Rijnweg 22;Zaandam;;9999 ZZ;Netherlands;(12345) 1212;(12345) 1210;3;Confections;Desserts, candies, and sweet breads
10586;02-07-2020;30-07-2020;09-07-2020;1;0,48;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy;REGGC;Reggiani Caseifici;Maurizio Moroni;Sales Associate;Strada Provinciale 124;Reggio Emilia;;42100;Italy;0522-556721;0522-556722;9;Dodsworth;Anne;Sales Representative;Ms.;27-01-1966;15-11-1994;7 Houndstooth Rd.;London;;WG2 7LT;UK;(71) 555-4444;452;Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.;5;7;4;0,15;52;Filo Mix;24;16 - 2 kg boxes;7;38;0;25;FALSO;24;G'day, Mate;Wendy Mackenzie;Sales Representative;170 Prince Edward Parade Hunter's Hill;Sydney;NSW;2042;Australia;(02) 555-5914;(02) 555-4873;5;Grains/Cereals;Breads, crackers, pasta, and cereal
10587;02-07-2020;30-07-2020;09-07-2020;1;62,52;Que Del�cia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;QUEDE;Que Del�cia;Bernardo Batista;Accounting Manager;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;(21) 555-4252;(21) 555-4545;1;Davolio;Nancy;Sales Representative;Ms.;08-12-1948;01-05-1992;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;(206) 555-9857;5467;"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.";2;31,23;6;0;26;Gumb�r Gummib�rchen;11;100 - 250 g bags;31,23;15;0;0;FALSO;11;Heli S��waren GmbH & Co. KG;Petra Winkler;Sales Manager;Tiergartenstra�e 5;Berlin;;10785;Germany;(010) 9984510;;3;Confections;Desserts, candies, and sweet breads
10587;02-07-2020;30-07-2020;09-07-2020;1;62,52;Que Del�cia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;QUEDE;Que Del�cia;Bernardo Batista;Accounting Manager;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;(21) 555-4252;(21) 555-4545;1;Davolio;Nancy;Sales Representative;Ms.;08-12-1948;01-05-1992;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;(206) 555-9857;5467;"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.";2;18;20;0;35;Steeleye Stout;16;24 - 12 oz bottles;18;20;0;15;FALSO;16;Bigfoot Breweries;Cheryl Saylor;Regional Account Rep.;3400 - 8th Avenue Suite 210;Bend;OR;97101;USA;(503) 555-9931;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10587;02-07-2020;30-07-2020;09-07-2020;1;62,52;Que Del�cia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;QUEDE;Que Del�cia;Bernardo Batista;Accounting Manager;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;(21) 555-4252;(21) 555-4545;1;Davolio;Nancy;Sales Representative;Ms.;08-12-1948;01-05-1992;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;(206) 555-9857;5467;"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.";2;13;20;0;77;Original Frankfurter gr�ne So�e;12;12 boxes;13;32;0;15;FALSO;12;Plutzer Lebensmittelgro�m�rkte AG;Martin Bein;International Marketing Mgr.;Bogenallee 51;Frankfurt;;60439;Germany;(069) 992755;;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10588;03-07-2020;31-07-2020;10-07-2020;3;194,67;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Horst Kloss;Accounting Manager;Taucherstra�e 10;Cunewalde;;1307;Germany;0372-035188;;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;62,5;40;0,2;18;Carnarvon Tigers;7;16 kg pkg.;62,5;42;0;0;FALSO;7;Pavlova, Ltd.;Ian Devling;Marketing Manager;74 Rose St. Moonie Ponds;Melbourne;Victoria;3058;Australia;(03) 444-2343;(03) 444-6588;8;Seafood;Seaweed and fish
10588;03-07-2020;31-07-2020;10-07-2020;3;194,67;QUICK-Stop;Taucherstra�e 10;Cunewalde;;1307;Germany;QUICK;QUICK-Stop;Horst Kloss;Accounting Manager;Taucherstra�e 10;Cunewalde;;1307;Germany;0372-035188;;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;14;100;0,2;42;Singaporean Hokkien Fried Mee;20;32 - 1 kg pkgs.;14;26;0;0;VERDADERO;20;Leka Trading;Chandra Leka;Owner;471 Serangoon Loop, Suite #402;Singapore;;512;Singapore;555-8787;;5;Grains/Cereals;Breads, crackers, pasta, and cereal
10589;04-07-2020;01-08-2020;14-07-2020;2;4,42;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA;GREAL;Great Lakes Food Market;Howard Snyder;Marketing Manager;2732 Baker Blvd.;Eugene;OR;97403;USA;(503) 555-7555;;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;18;4;0;35;Steeleye Stout;16;24 - 12 oz bottles;18;20;0;15;FALSO;16;Bigfoot Breweries;Cheryl Saylor;Regional Account Rep.;3400 - 8th Avenue Suite 210;Bend;OR;97101;USA;(503) 555-9931;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10590;07-07-2020;04-08-2020;14-07-2020;3;44,77;M�re Paillarde;43 rue St. Laurent;Montr�al;Qu�bec;H1J 1C3;Canada;MEREP;M�re Paillarde;Jean Fresni�re;Marketing Assistant;43 rue St. Laurent;Montr�al;Qu�bec;H1J 1C3;Canada;(514) 555-8054;(514) 555-8055;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;18;20;0;1;Chai;1;10 boxes x 20 bags;18;39;0;10;FALSO;1;Exotic Liquids;Charlotte Cooper;Purchasing Manager;49 Gilbert St.;London;;EC1 4SD;UK;(171) 555-2222;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10590;07-07-2020;04-08-2020;14-07-2020;3;44,77;M�re Paillarde;43 rue St. Laurent;Montr�al;Qu�bec;H1J 1C3;Canada;MEREP;M�re Paillarde;Jean Fresni�re;Marketing Assistant;43 rue St. Laurent;Montr�al;Qu�bec;H1J 1C3;Canada;(514) 555-8054;(514) 555-8055;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;13;60;0,05;77;Original Frankfurter gr�ne So�e;12;12 boxes;13;32;0;15;FALSO;12;Plutzer Lebensmittelgro�m�rkte AG;Martin Bein;International Marketing Mgr.;Bogenallee 51;Frankfurt;;60439;Germany;(069) 992755;;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10591;07-07-2020;21-07-2020;16-07-2020;1;55,92;Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;VAFFE;Vaffeljernet;Palle Ibsen;Sales Manager;Smagsloget 45;�rhus;;8200;Denmark;86 21 32 43;86 22 33 44;1;Davolio;Nancy;Sales Representative;Ms.;08-12-1948;01-05-1992;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;(206) 555-9857;5467;"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.";2;10;14;0;3;Aniseed Syrup;1;12 - 550 ml bottles;10;13;70;25;FALSO;1;Exotic Liquids;Charlotte Cooper;Purchasing Manager;49 Gilbert St.;London;;EC1 4SD;UK;(171) 555-2222;;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10591;07-07-2020;21-07-2020;16-07-2020;1;55,92;Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;VAFFE;Vaffeljernet;Palle Ibsen;Sales Manager;Smagsloget 45;�rhus;;8200;Denmark;86 21 32 43;86 22 33 44;1;Davolio;Nancy;Sales Representative;Ms.;08-12-1948;01-05-1992;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;(206) 555-9857;5467;"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.";2;30;10;0;7;Uncle Bob's Organic Dried Pears;3;12 - 1 lb pkgs.;30;15;0;10;FALSO;3;Grandma Kelly's Homestead;Regina Murphy;Sales Representative;707 Oxford Rd.;Ann Arbor;MI;48104;USA;(313) 555-5735;(313) 555-3349;7;Produce;Dried fruit and bean curd
10591;07-07-2020;21-07-2020;16-07-2020;1;55,92;Vaffeljernet;Smagsloget 45;�rhus;;8200;Denmark;VAFFE;Vaffeljernet;Palle Ibsen;Sales Manager;Smagsloget 45;�rhus;;8200;Denmark;86 21 32 43;86 22 33 44;1;Davolio;Nancy;Sales Representative;Ms.;08-12-1948;01-05-1992;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;(206) 555-9857;5467;"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.";2;7,45;50;0;54;Tourti�re;25;16 pies;7,45;21;0;10;FALSO;25;Ma Maison;Jean-Guy Lauzon;Marketing Manager;2960 Rue St. Laurent;Montr�al;Qu�bec;H1J 1C3;Canada;(514) 555-9022;;6;Meat/Poultry;Prepared meats
10592;08-07-2020;05-08-2020;16-07-2020;1;32,1;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany;LEHMS;Lehmanns Marktstand;Renate Messner;Sales Representative;Magazinweg 7;Frankfurt a.M.;;60528;Germany;069-0245984;069-0245874;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;15,5;25;0,05;15;Genen Shouyu;6;24 - 250 ml bottles;15,5;39;0;5;FALSO;6;Mayumi's;Mayumi Ohno;Marketing Representative;92 Setsuko Chuo-ku;Osaka;;545;Japan;(06) 431-7877;;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10592;08-07-2020;05-08-2020;16-07-2020;1;32,1;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany;LEHMS;Lehmanns Marktstand;Renate Messner;Sales Representative;Magazinweg 7;Frankfurt a.M.;;60528;Germany;069-0245984;069-0245874;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;31,23;5;0,05;26;Gumb�r Gummib�rchen;11;100 - 250 g bags;31,23;15;0;0;FALSO;11;Heli S��waren GmbH & Co. KG;Petra Winkler;Sales Manager;Tiergartenstra�e 5;Berlin;;10785;Germany;(010) 9984510;;3;Confections;Desserts, candies, and sweet breads
10593;09-07-2020;06-08-2020;13-08-2020;2;174,2;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany;LEHMS;Lehmanns Marktstand;Renate Messner;Sales Representative;Magazinweg 7;Frankfurt a.M.;;60528;Germany;069-0245984;069-0245874;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;81;21;0,2;20;Sir Rodney's Marmalade;8;30 gift boxes;81;40;0;0;FALSO;8;Specialty Biscuits, Ltd.;Peter Wilson;Sales Representative;29 King's Way;Manchester;;M14 GSD;UK;(161) 555-4448;;3;Confections;Desserts, candies, and sweet breads
10593;09-07-2020;06-08-2020;13-08-2020;2;174,2;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany;LEHMS;Lehmanns Marktstand;Renate Messner;Sales Representative;Magazinweg 7;Frankfurt a.M.;;60528;Germany;069-0245984;069-0245874;7;King;Robert;Sales Representative;Mr.;29-05-1960;02-01-1994;Edgeham HollowWinchester Way;London;;RG1 9SP;UK;(71) 555-5598;465;"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.";5;36;20;0,2;69;Gudbrandsdalsost;15;10 kg pkg.;36;26;0;15;FALSO;15;Norske Meierier;Beate Vileid;Marketing Manager;Hatlevegen 5;Sandvika;;1320;Norway;(0)2-953010;;4;Dairy Products;Cheeses
